id	viewCount	thumbnail	image	url	use	published	updated	title	author	description	restrictedInDE	restrictionsAll	rating	category	reasonEN	reasonDE
SR6iYWJxHqs	286494119	http://i.ytimg.com/vi/SR6iYWJxHqs/default.jpg	http://i.ytimg.com/vi/SR6iYWJxHqs/hqdefault.jpg	http://www.youtube.com/watch?v=SR6iYWJxHqs	true	2010-11-22T16:48:50.000Z	2013-02-14T04:49:26.000Z	Bruno Mars - Grenade [OFFICIAL VIDEO]	Bruno Mars	Available now on iTunes! http://smarturl.it/Doo-Wops\n'Unorthodox Jukebox' available now on iTunes! http://www.smarturl.it/unorthodoxjukebox\n\n© 2010 WMG. The official music video for 'Grenade' by Bruno Mars from doo-wops and hooligans - available now on Elektra Records!\n\nDirected by Nabil\n\n"Today, I get to share with you the visual companion piece to my new single, 'Grenade.' The song is about loving someone so deeply, and the pain of knowing that the person you love does not feel the same. The actions in this video serve as a metaphor, and should not be taken literally. I am aware of the power of visual media, and I encourage everyone who watches this video to understand that it is an artistic interpretation of the song, and not something to imitate." -- Bruno Mars\n\nhttp://brunomars.com \nhttp://facebook.com/thatbrunomars\nhttp://twitter.com/brunomars\n\nLYRICS\nEasy come, easy go, that's just how you live\nOh, take, take, take it all but you never give\nShould've known you was trouble from the first kiss\nHad your eyes wide open, why were they open?\n\nGave you all I had and you tossed it in the trash\nYou tossed it in the trash, you did\nTo give me all your love is all I ever asked\n'Cause what you don't understand is\n\nI'd catch a grenade for ya\nThrow my hand on a blade for ya\nI'd jump in front of a train for ya\nYou know I'd do anything for ya\n\nI would go through all this pain\nTake a bullet straight through my brain\nYes, I would die for you, baby\nBut you won't do the same\n\nNo, no, no, no\n\nBlack, black, black and blue, beat me 'til I'm numb\nTell the devil I said, hey, when you get back to where you're from\nMad women, bad women, that's just what you are, yeah\nYou'll smile in my face then rip the brakes out my car\n\nGave you all I had and you tossed it in the trash\nYou tossed it in the trash, yes, you did\nTo give me all your love is all I ever asked\n'Cause what you don't understand is\n\nI'd catch a grenade for ya\nThrow my hand on a blade for ya\nI'd jump in front of a train for ya\nYou know I'd do anything for ya\n\nI would go through all this pain\nTake a bullet straight through my brain\nYes, I would die for ya, baby\nBut you won't do the same\n\nIf my body was on fire\nOoh, you'd watch me burn down in flames\nYou said you loved me, you're a liar\n'Cause you never, ever, ever did, baby\n\nBut darling, I'd still catch a grenade for ya\nThrow my hand on a blade for ya\nI'd jump in front of a train for ya\nYou know I'd do anything for ya\n\nI would go through all this pain\nTake a bullet straight through my brain\nYes, I would die for you, baby\nBut you won't do the same\n\nNo, you won't do the same\nYou wouldn't do the same\nOoh, you never do the same\nNo, no, no, no	true	DE	4.88375	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
LjhCEhWiKXk	278961592	http://i.ytimg.com/vi/LjhCEhWiKXk/default.jpg	http://i.ytimg.com/vi/LjhCEhWiKXk/hqdefault.jpg	http://www.youtube.com/watch?v=LjhCEhWiKXk	true	2010-09-08T21:07:11.000Z	2013-02-14T04:55:41.000Z	Bruno Mars - Just The Way You Are [OFFICIAL VIDEO]	Bruno Mars	Available now on iTunes! http://smarturl.it/Doo-Wops\r\nNew single "Locked Out Of Heaven" available now on iTunes! http://www.smarturl.it/looh\r\n\r\n© 2011 WMG. The official music video for 'Just The Way You Are' by Bruno Mars from doo-wops and hooligans - available now on Elektra Records!\r\n\r\nDirected by Ethan Lader\r\nInspired by the artwork of Erika Iris Simmons\r\n\r\nhttp://brunomars.com \r\nhttp://facebook.com/thatbrunomars\r\nhttp://twitter.com/brunomars\r\n\r\nLYRICS\r\nOh, her eyes, her eyes, make the stars look like they're not shining\r\nHer hair, her hair, falls perfectly without her trying \r\nShe's so beautiful, and I tell her every day\r\n\r\nYeah, I know, I know, when I compliment her she won't believe me\r\nAnd it's so, it's so, sad to think that she don't see what I see\r\nBut every time she asks me do I look ok, I say\r\n\r\nWhen I see your face, there's not a thing that I would change\r\nCause you're amazing, just the way you are\r\nAnd when you smile, the whole world stops and stares for a while\r\nBecause girl you're amazing, just the way you are. Yeah.\r\n\r\nHer lips, her lips, I could kiss them all day if she let me\r\nHer laugh, her laugh, she hates but I think it's so sexy\r\nShe's so beautiful, and I tell her every day\r\n\r\nOh, you know, you know, you know, I'd never ask you to change\r\nIf perfect's what you're searching for then just stay the same\r\nSo, don't even bother asking if you look ok\r\nYou know I'll say\r\n\r\nWhen I see your face, there's not a thing that I would change\r\nCause you're amazing, just the way you are\r\nAnd when you smile, the whole world stops and stares for a while\r\nBecause girl you're amazing, just the way you are\r\nThe way you are, the way you are\r\nGirl you're amazing, just the way you are\r\n\r\nWhen I see your face, there's not a thing that I would change\r\nCause you're amazing, just the way you are\r\nAnd when you smile, the whole world stops and stares for a while\r\nCause girl you're amazing, just the way you are. Yeah.	true	DE	4.924962	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
wcLNteez3c4	279043748	http://i.ytimg.com/vi/wcLNteez3c4/default.jpg	http://i.ytimg.com/vi/wcLNteez3c4/hqdefault.jpg	http://www.youtube.com/watch?v=wcLNteez3c4	true	2012-08-14T15:00:06.000Z	2013-02-14T04:55:52.000Z	PSY (ft. HYUNA) 오빤 딱 내 스타일	officialpsy	6TH STUDIO ALBUM [PSY 6甲] \n▶ NOW available on iTunes: http://smarturl.it/psy6gap1\n▶ Official PSY Online Store US & International : \nhttp://psy.shop.bravadousa.com/\n▶ About PSY from YG Ent.: http://smarturl.it/YGfamilyAboutPSY\n▶ PSY's Products on eBay: http://stores.ebay.com/ygentertainment\n▶ YG-eShop: http://www.ygeshop.com\n\n\nPsy's 2nd Version of "GANGNAM STYLE" by Hyuna Released!\nGangnam Style - Hyuna Ver. was discussed during the making of the music video for "Gangnam Style." It can be perceived as the girl version for "Gangnam Style." The main female for this music video is 4minute's Hyuna. "Gangnam Style" is reborn with 'Oppa Is Just My Style' by Hyuna!\n\n'강남스타일' 뮤직비디오 제작 당시 함께 기획됐던 '오빤 딱 내 스타일'은 여성의 관점에서 '강남스타일'을 재해석한 것으로 걸그룹 포미닛의 현아가 주인공으로 출연한 사실이 알려져 화제를 모은 바 있다. 싸이는 '오빤 딱 내 스타일' 뮤직비디오 공개로 전세계인들과 다시 한 번 즐겁게 이번 '강남 스타일'의 열기를 이어나갈 계획이다!\n\nFor More Information @\nhttp://www.facebook.com/officialpsy\nhttp://twitter.com/psy_oppa\nhttp://twitter.com/ygent_official\nhttp://me2day.net/psyfive\nhttp://www.psypark.com\nApp Store: http://goo.gl/l9TU6\nGoogle Play: http://goo.gl/UiEn1	true	DE	4.311704	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
EPo5wWmKEaI	276551264	http://i.ytimg.com/vi/EPo5wWmKEaI/default.jpg	http://i.ytimg.com/vi/EPo5wWmKEaI/hqdefault.jpg	http://www.youtube.com/watch?v=EPo5wWmKEaI	true	2011-05-06T19:43:15.000Z	2013-02-14T04:51:51.000Z	Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer	PitbullVEVO	Music video by Pitbull feat. Ne-Yo, Afrojack & Nayer performing Give Me Everything. (C) 2011 J Records, a unit of Sony Music Entertainment\n#VEVOCertified on August 12, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified	true	BQ,CW,DE,SS,SX	4.9033184	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
d_czxTedXpc	266814386	http://i.ytimg.com/vi/d_czxTedXpc/default.jpg	http://i.ytimg.com/vi/d_czxTedXpc/hqdefault.jpg	http://www.youtube.com/watch?v=d_czxTedXpc	true	2007-06-12T22:56:35.000Z	2013-02-11T23:13:34.000Z	thigh massage video	massagevideo	learn how to massage the full body body legs and the tigh, massage has many techniques and we can show you hundreds of them to give a great leg massage therapy session. In this series we will be using oil massage techniques from Swedish but also many other schools of massage therapy including asian and lots more. The videos are presented by Carlo De Paoli who has more than 40 years experience in massage therapy and bodywork including Chinese medicine and osteopathy.\n\nHis website is www.wingsofknowledge.com where you can learn hundreds of approaches to massage therapy and techniques to treat the full body.	false		-1	Praktische Tipps & Styling	Content Warning	Inhaltswarnung
pa14VNsdSYM	263517518	http://i.ytimg.com/vi/pa14VNsdSYM/default.jpg	http://i.ytimg.com/vi/pa14VNsdSYM/hqdefault.jpg	http://www.youtube.com/watch?v=pa14VNsdSYM	true	2010-10-12T21:40:19.000Z	2013-02-14T04:39:58.000Z	Rihanna - Only Girl (In The World)	RihannaVEVO	Music video by Rihanna performing Only Girl (In The World). (C) 2010 The Island Def Jam Music Group\n#VEVOCertified on February 16, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified	true	DE	4.8421173	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
wyx6JDQCslE	258181752	http://i.ytimg.com/vi/wyx6JDQCslE/default.jpg	http://i.ytimg.com/vi/wyx6JDQCslE/hqdefault.jpg	http://www.youtube.com/watch?v=wyx6JDQCslE	true	2011-09-16T07:00:00.000Z	2013-02-14T04:50:24.000Z	LMFAO - Sexy and I Know It	LMFAOVEVO	Music video by LMFAO performing Sexy and I Know It. Get it on iTunes: http://glnk.it/dt © 2011 Interscope Records\n#VEVOCertified on November 12, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified	true	DE	4.637406	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
zBbMAJgBymA	254147488	http://i.ytimg.com/vi/zBbMAJgBymA/default.jpg	http://i.ytimg.com/vi/zBbMAJgBymA/hqdefault.jpg	http://www.youtube.com/watch?v=zBbMAJgBymA	true	2007-09-24T15:54:31.000Z	2013-02-14T04:13:13.000Z	Tootin' Bathtub Baby Cousins - Official	Flowgo	These tootin' bathtub baby cousins sing a smelly duet about the bubbles they make with their farts. This will teach mommy not to feed them beans. One warns the other not to push too hard or he might go number two. Who needs Mr. Bubble when you can pass gas while taking a bath?	false		2.4606066	Komödie	Added to	Wir haben deine Spracheinstellung festgelegt.
qMxX-QOV9tI	251412264	http://i.ytimg.com/vi/qMxX-QOV9tI/default.jpg	http://i.ytimg.com/vi/qMxX-QOV9tI/hqdefault.jpg	http://www.youtube.com/watch?v=qMxX-QOV9tI	true	2011-01-25T18:19:21.000Z	2013-02-14T04:53:42.000Z	Jessie J - Price Tag ft. B.o.B.	JessieJVEVO	The Platinum edition of 'Who You Are' is out now on iTunes: http://bit.ly/JJpni and HMV http://bit.ly/JJpnmhv\n\nMusic video by Jessie J performing Price Tag featuring B.o.B. (C) 2010 Universal Republic Records\n\n#VEVOCertified on June 19, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified	true	DE	4.823335	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
hLQl3WQQoQ0	248905272	http://i.ytimg.com/vi/hLQl3WQQoQ0/default.jpg	http://i.ytimg.com/vi/hLQl3WQQoQ0/hqdefault.jpg	http://www.youtube.com/watch?v=hLQl3WQQoQ0	true	2011-09-29T23:56:00.000Z	2013-02-14T04:53:56.000Z	Adele - Someone Like You	AdeleVEVO	Music video by Adele performing Someone Like You. (C) 2011 XL Recordings Ltd	true	DE	4.901372	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
CdXesX6mYUE	245157192	http://i.ytimg.com/vi/CdXesX6mYUE/default.jpg	http://i.ytimg.com/vi/CdXesX6mYUE/hqdefault.jpg	http://www.youtube.com/watch?v=CdXesX6mYUE	true	2011-12-08T23:03:29.000Z	2013-02-14T04:52:11.000Z	Pitbull - International Love ft. Chris Brown	PitbullVEVO	Music video by Pitbull Featuring Chris Brown performing International Love. (C) 2011 RCA Records, a unit of Sony Music Entertainment	true	DE,SS	4.8214636	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
6Jlv8F9cerA	241020903	http://i.ytimg.com/vi/6Jlv8F9cerA/default.jpg	http://i.ytimg.com/vi/6Jlv8F9cerA/hqdefault.jpg	http://www.youtube.com/watch?v=6Jlv8F9cerA	true	2008-04-29T14:54:54.000Z	2013-02-14T04:44:43.000Z	An experiment	294tv	Please listen to my songs on iTune!!\r\nhttp://phobos.apple.com/WebObjects/MZStore.woa/wa/viewAlbum?i=266568350&id=266568346&s=143462\r\nhttp://phobos.apple.com/WebObjects/MZStore.woa/wa/viewAlbum?i=269852220&id=269852209&s=143462\r\nhttp://phobos.apple.com/WebObjects/MZStore.woa/wa/viewAlbum?i=269852394&id=269852209&s=143462\r\nhttp://phobos.apple.com/WebObjects/MZStore.woa/wa/viewAlbum?i=266568358&id=266568346&s=143462\r\n\r\n2007年6月6日1stシングル「ハラッパ」でデビュー。\r\nかほり&はるか=超癒し系デュオ２９４（つくし）\r\n\r\n　「桜ひとひら／ミネラル」\r\niTune Store他ダウンロード配信中\r\n\r\nKahori's Blog\r\nhttp://kahori294.laff.jp/\r\n\r\nHaruka's Blog\r\nhttp://haruka294.laff.jp/	false		2.0435696	Leute & Blogs	Added to	Wir haben deine Spracheinstellung festgelegt.
tg00YEETFzg	239947138	http://i.ytimg.com/vi/tg00YEETFzg/default.jpg	http://i.ytimg.com/vi/tg00YEETFzg/hqdefault.jpg	http://www.youtube.com/watch?v=tg00YEETFzg	true	2011-10-20T04:00:00.000Z	2013-02-14T04:54:29.000Z	Rihanna - We Found Love ft. Calvin Harris	RihannaVEVO	Buy on iTunes - http://idj.to/iWfndL\n#VEVOCertified on Jan 5, 2012. http://www.youtube.com/vevocertified	true	DE	4.7862244	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
SOI4OF7iIr4	238389030	http://i.ytimg.com/vi/SOI4OF7iIr4/default.jpg	http://i.ytimg.com/vi/SOI4OF7iIr4/hqdefault.jpg	http://www.youtube.com/watch?v=SOI4OF7iIr4	true	2010-06-16T18:40:31.000Z	2013-02-14T04:52:10.000Z	Justin Bieber - Somebody To Love Remix ft. Usher	JustinBieberVEVO	Music video by Justin Bieber performing Somebody To Love Remix. (C) 2010 The Island Def Jam Music Group\n#VEVOCertified on November 30, 2010. http://www.youtube.com/vevocertified	true	DE	3.8403072	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
jlgr6MoXufU	233413017	http://i.ytimg.com/vi/jlgr6MoXufU/default.jpg	http://i.ytimg.com/vi/jlgr6MoXufU/hqdefault.jpg	http://www.youtube.com/watch?v=jlgr6MoXufU	true	2009-01-23T13:38:47.000Z	2013-02-14T04:52:10.000Z	BallsCrash	robix2	that's my girl...	false		4.1209364	Komödie	Added to	Wir haben deine Spracheinstellung festgelegt.
FlsBObg-1BQ	226218284	http://i.ytimg.com/vi/FlsBObg-1BQ/default.jpg	http://i.ytimg.com/vi/FlsBObg-1BQ/hqdefault.jpg	http://www.youtube.com/watch?v=FlsBObg-1BQ	true	2011-02-23T06:49:36.000Z	2013-02-14T04:51:32.000Z	Adele - Set Fire to the Rain Lyrics	Genevieve D.	Song: Set Fire to the Rain \nArtitst: Adele \nAll Rights Are to the Original Owners (not me) \n\nOne of my favorites from Adele's latest album 21 \n\nDisclaimer: None of this is mine. All is Adele's \n\ndid the best I could do with the lyrics. Mistakes happen, if you find one feel free to drop it in the comment box. Enjoy!	true	DE	4.907263	Musik	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.
